REP,INSTN,TREAT,x1,x2,x3,x4,x5,x6,x7,x8,Pwev,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
3,256,NI,10,10,10,7,7,7,7,1,3,5,5,7,2.4,1.6,3,5,2.6,77,54,45,-23.26839827,-0.766616314,8.71,7.502,7.968,10.744,3.955680071,0.028956402,35.4,40.2,36,43.2,9.778227507,0.087196351,57.46,46.48,43.23333333,44.525,-25.0981406,-0.19743485,8,121,3.83381,0.47922625,54.268,19.554,42.76,9.094,,5.466,407.962,79.26122328,15,504.99,113.3752233,36.03228422,21.26753976,,19.42857994,82.38010156,69.27286032,0.03168438,17.74912037,14.1992963,0,0.337598122,220,5
3,101,NI,10,10,10,5,7,7,9,3,5,7,7,7,2.2,2,3,1,3,61,40,28,-32.21311475,-0.788519637,6.904,6.644,7.3972,6.784,4.807403758,0.001973099,43.6,46.6,47.6,47,8.606488625,0.052699692,48.42,46.76,33.56,36.35,-28.88643503,-0.229473852,8,61,2.471,0.308875,13.214,12.02,10.934,3.298,,3.868,311.2,68.44811083,7.2,335.348,87.63411083,90.96412895,30.16279495,,21.99489423,93.40584343,79.97219659,0.040508197,11.43981481,9.151851852,0,0.140244016,66,6
3,122,NI,10,10,10,7,9,7,7,3,5,7,7,9,1.666666667,1.25,3,3,2,62,35,23,-38.91705069,-0.933534743,9,7.52,8.114,10.522,1.346858828,0.022523815,33.4,37,39.6,43.8,21.34082368,0.155362257,50.16,46.68,31.6,36.3,-34.28504883,-0.264120081,9,46,4.47612,0.497346667,14.618,11.862,4.984,2.89,,3.934,519.624,95.48109274,5.4,539.226,114.1670927,81.14653167,57.98555377,,18.37503517,96.25781843,84.97041156,0.097306957,18.42024691,16.57822222,0,0.46019542,269,7
3,24,NI,10,10,10,7,7,7,7,1,5,7,5,9,2.8,1.8,3,3,3.4,76,45,28,-39.28362573,-1.147280967,8.074,6.934,9.136,6.7675,8.9955288,-0.007348202,29.2,38.2,37.2,43.8,34.11809526,0.197432905,54.58,51.94,37.36666667,38.36,-32.00883868,-0.292853152,9,94,6.60933,0.73437,34.72,27.95,10.84,5.986,,4.31,733.066,139.414976,12.4,778.626,177.660976,80.50115207,55.22140221,,19.01806604,94.26188465,77.61985714,0.070312021,27.19888889,24.479,0,1.003352929,20,8
3,220,NI,10,10,10,7,7,5,9,1,5,7,7,9,2.2,2,3,3,2.2,75,56,26,-39.45238095,-1.16163142,8.426,8.136,7.466,6.176,-17.43617571,-0.033836852,39.2,49,49.4,50.4,26.49109036,0.159117429,54.08,52.06,38.36666667,30.92,-36.5079273,-0.381566423,9,65,3.64933,0.405481111,20.8,17.864,13.9,12.816,,5.478,331.266,71.36651082,8.4,365.966,107.5245108,85.88461538,92.20143885,,21.54356644,89.82614196,64.74788049,0.056143538,15.01781893,13.51603704,0,0.305889891,184,9
3,118,NI,10,10,10,5,9,7,7,1,7,7,7,9,1.8,1.2,3,1,1.8,75,49,38,-28.55782313,-0.885951662,13.016,13.3,11.752,12.748,-6.632116757,-0.011147555,38.6,41.6,46.6,48.4,21.07880514,0.158862841,55.38,46.54,37.43333333,26,-45.71090117,-0.446834978,10,66,4.13143,0.413143,62.5,32.602,41.1,16.93,,3.908,323.686,61.06988817,6.4,427.286,114.5098882,52.1632,41.19221411,,18.86701562,73.35190154,49.60093049,0.062597424,15.30159259,15.30159259,0,0.392048365,83,10
3,77,NI,10,10,10,7,7,7,7,3,7,7,7,9,0,0,3,1,2.2,62,30,26,-32.47311828,-0.867069486,8.158,6.172,7.4475,6.966,-5.833377046,-0.01096335,39.8,43.4,45.2,42.6,11.27528744,0.048986952,51.7,47.6,41.83333333,48,-15.13153482,-0.081206464,7,41,3.7316,0.533085714,13.502,11.056,8.286,3.328,,1.242,460.92,79.7743867,4.6,482.708,95.4003867,81.88416531,40.16413227,,17.30764269,95.37501288,83.80269123,0.091014634,19.74391534,13.82074074,0,0.319837232,259,11
3,188,NI,5,9,9,5,7,5,5,1,3,5,5,5,0,0,3,3,1.8,78,56,47,-22.13827839,-0.74244713,8.436,8.932,8.902,12.056,17.35377288,0.04893455,44.2,72.2,74.6,69.8,64.52774389,0.374668505,55.62,48.36,38.625,40.4,-31.65130855,-0.258199321,9,217,7.2891,0.8099,82.74,29.342,132.3,24.656,,5.886,760.02,99.31560262,20.4,975.06,159.1996026,35.46289582,18.63643235,,13.06749857,75.38834305,61.09040445,0.033590323,29.9962963,26.99666667,0,1.220356354,152,12
3,17,NI,10,10,10,7,9,7,9,1,5,7,7,9,3.4,2,3,3,3,79,41,33,-33.80673047,-1.105740181,9.378,10.144,9.266,11.54,7.69313475,0.025236448,55.4,66.8,69.4,67.6,23.60527958,0.184576217,56.26,49.88,39.725,34.76,-35.86520968,-0.344337011,8,158,7.4315,0.9289375,42.18,34.756,40.36,20.488,,6.154,852.5,147.8111887,15.4,935.04,209.2091887,82.39924135,50.76313181,,17.33855586,91.31207252,70.48644486,0.04703481,34.40509259,27.52407407,0,1.268503922,13,13
3,78,NI,10,10,10,7,7,5,9,3,7,9,9,9,3.4,0,3,3,3.4,76,31,26,-37.66977929,-1.204682779,10.11,9.794,7.948,10.964,-9.325008238,0.00210035,50.2,68.6,65.6,66,32.48346064,0.209610693,49.54,44.8,35.43333333,35.7,-30.22490159,-0.236167745,9,183,4.8326,0.536955556,46.86,33.908,30.96,23.306,,10.09,567.32,108.5307371,17.4,645.14,175.8347371,72.36022194,75.27777778,,19.13042676,87.22357527,60.65710715,0.02640765,19.8872428,17.89851852,0,0.53641455,267,14
3,16,NI,10,10,10,7,9,7,9,1,7,7,7,9,3,1.6,3,3,2,83,43,39,-28.74754833,-1.060422961,10.768,9.708,9.772,13.278,2.774607543,0.033459001,52.4,74.2,76.6,72.8,43.18394295,0.300668293,60.86,51.78,37.08,34.82,-45.34047016,-0.42987801,10,151,5.82595,0.582595,50.38,24.752,75.94,18.1656,,7.002,532.79,99.1310959,11.4,659.11,149.0506959,49.13060738,23.92099026,,18.60603538,77.80084142,63.3501695,0.03858245,21.57759259,21.57759259,0,0.779600944,12,15
3,245,NI,10,10,10,7,7,7,7,3,7,9,9,9,0,0,3,1,2.6,59,31,19,-43.08365227,-0.957703927,9.3,9.174,7.186666667,6.014,-28.4565933,-0.054257204,36.2,37.8,36.4,43.2,6.943292026,0.088341996,52.54,46.32,5.666666667,0,-132.9381962,-0.914459178,9,79,5.15016,0.57224,15.04,11.148,6.26,5.068,,2.72,614.632,105.1399401,10.2,635.932,124.0759401,74.12234043,80.95846645,,17.10616111,96.87330026,85.95900267,0.065191899,21.19407407,19.07466667,0,0.609228614,209,16
3,198,NI,10,10,10,7,7,9,9,1,3,5,5,7,4.2,3.8,3,3,3.6,76,53,39,-28.33912612,-0.883685801,8.2,8.5,8.47,9.01,5.430742989,0.010953644,55.6,66.8,67,70,21.9358234,0.202121566,57.18,51.36,37.34,35.82,-38.83279239,-0.361364167,9,129,7.9419,0.882433333,31.9,26.682,34.94,14.524,,8.338,983.78,155.1102386,13.4,1050.62,204.6542386,83.64263323,41.56840298,,15.76676072,92.44071423,73.23857031,0.061565116,32.68271605,29.41444444,0,1.448730751,162,17
3,268,NI,8,9,9,7,7,7,5,1,3,5,5,7,2,1.5,3,3,2.4,73,41,31,-34.11293017,-1.00755287,10.006,10.312,9.73,11.904,4.862011174,0.022862841,39.6,49.4,51.4,50.2,28.01784763,0.15901135,47.12,42.44,30.475,34.65,-33.55824635,-0.230627453,9,94,7.3217,0.813522222,49.28,29.912,33.74,8.312,,8.586,676.94,106.8021968,7.8,759.96,153.6121968,60.69805195,24.63544754,,15.77720283,87.32333584,66.61685555,0.077890426,30.13045267,27.11740741,0,1.231296685,268,18
4,193,NI,9,10,10,7,7,7,7,1,3,5,7,7,2.2,1.6,3,3,2.2,81,59,45,-25.44465369,-0.859516616,9.032,9.06,8.0225,9.722,-4.08003618,0.004140819,42.8,55.4,62.8,54.2,38.23189722,0.198493688,52.06,48.48,39.03333333,32.3,-32.11245049,-0.315582193,9,60,6.6807,0.7423,34.18,24.394,31.4,16.294,,6.212,531.22,92.29553476,5,596.8,139.1955348,71.36922177,51.89171975,,17.37425827,88.62841869,64.6554477,0.111345,27.49259259,24.74333333,0,1.02513908,157,18
4,78,NI,9,10,10,7,7,5,7,1,3,5,5,5,2.8,0,3,3,3,82,60,48,-23.41463415,-0.812688822,8.326,8.976,9.142,12.96,23.57734293,0.063670309,40.2,59.4,55.6,67.8,48.67803631,0.365100244,53.12,48.08,44.03333333,33.48,-25.89337712,-0.287972137,10,163,5.54005,0.554005,78.4,29.758,78.74,19.354,,6.778,548.17,102.7473365,12.8,705.31,158.6373365,37.95663265,24.57962916,,18.7436993,75.8261464,61.7561373,0.033988037,20.5187037,20.5187037,0,0.70496283,267,17
4,20,NI,9,10,10,5,5,3,7,1,5,5,5,7,0,0,3,1,2.2,82,55,42,-28.28159645,-0.95694864,9.34,9.716,6.896,9.036,-14.65443303,-0.017915774,27.2,47,48.8,53.4,79.76598138,0.374541211,58.72,54.94,41.275,42.9,-29.99758202,-0.283661292,10,115,5.38686,0.538686,82.12,29.908,65.12,13.94,,1.652,507.932,89.29633681,9.4,655.172,134.7963368,36.41987336,21.40663391,,17.58037234,75.55011516,61.79620946,0.046842261,19.95133333,19.95133333,0,0.66651546,16,16
4,52,NI,10,10,10,5,9,7,7,1,3,5,5,7,0,0,5,3,1.2,81,49,36,-33.01839254,-1.077794562,10.66,10.338,11.125,10.276,2.048232919,-0.001454439,32.2,38,39.6,44.4,26.26335272,0.176026307,52.66,49.98,32.6,39.73333333,-32.5693645,-0.262504155,9,59,7.60788,0.84532,25.26,21.052,12.32,7.102,,2.058,768.756,124.5374668,5.8,806.336,154.7494668,83.34125099,57.6461039,,16.19986925,94.60620315,79.06332817,0.128947119,31.30814815,28.17733333,0,1.32943209,41,15
4,214,NI,10,10,10,7,9,7,7,1,7,9,9,9,1,1,3,3,1.8,73,36,22,-44.7869102,-1.222054381,10.9,10.092,6.906,6.624,-40.34353933,-0.074004667,52,59.6,63,57.4,17.35711964,0.094536968,53.32,45.02,8.84,0,-129.2640075,-0.903988544,9,85,5.61182,0.623535556,18.86,16.138,17.88,15.998,,2.27,681.164,134.6218442,5.6,717.904,169.0278442,85.56733828,89.47427293,,19.76349957,94.55820194,79.28190131,0.066021412,23.09390947,20.78451852,0,0.723346384,178,14
4,152,NI,10,10,10,5,7,5,9,1,7,7,7,9,3.6,1,3,1,1.2,71,42,32,-32.32729712,-0.935045317,9.62,8.922,9.388,10.058,0.346250353,0.007779781,48.6,58.8,61.6,61,25.42488376,0.187503978,57.6,40.8,33.9,28.125,-51.75689745,-0.442179378,8,68,5.78378,0.7229725,33.84,22.842,16.1,8.84,,3.724,609.956,97.66796044,3,659.896,133.0739604,67.5,54.9068323,,16.01229604,96.00319429,79.35415451,0.085055588,26.77675926,21.42140741,0,0.768355811,116,13
4,3,NI,10,10,10,7,9,7,9,3,7,7,7,9,0,0,5,1,3.2,78,40,30,-36.85897436,-1.152567976,8.48,7.944,7.958,14.22333333,20.09881197,0.077102507,34.2,38.8,39,45.2,19.26490161,0.152116262,48.16,39.84,17.23333333,28.975,-51.30823465,-0.376464234,10,106,6.77837,0.677837,20.51,19.486,17.12,9.652,,1.8,452.274,90.56327303,8.4,489.904,121.501273,95.00731351,56.37850467,,20.02398392,91.42013274,73.8684704,0.063946887,25.10507407,25.10507407,0,1.055332694,256,12
4,23,NI,10,10,10,5,7,7,7,1,5,7,7,9,2.6,1.75,3,3,3.4,82,44,26,-43.62527716,-1.339879154,8.98,8.948,10.218,8.938,9.661130578,0.005745624,39.2,49.4,46,48,20.58709243,0.108093773,53.58,44.68,31.72,26.1,-51.5227852,-0.44048796,10,129,3.90078,0.390078,23.48,20.358,29.52,21.378,,2.366,452.816,95.37228635,13.2,505.816,139.4742863,86.70357751,72.41869919,,21.06203985,89.63241247,68.10730089,0.030238605,14.44733333,14.44733333,0,0.349495642,19,11
4,122,NI,10,10,10,7,5,9,7,3,7,7,7,9,2.333333333,1.6,3,1,2.2,76,37,24,-43.2254623,-1.246978852,10.26,11.012,9.024,10.454,-5.441387955,-0.006819349,40.6,57.2,59,58.2,43.58157525,0.256645805,51.46,44.58,40.56666667,0,-55.70548304,-0.717654256,8,54,6.5931,0.8241375,18.91,17.91,14.3,12.164,,4.178,582.42,106.9313595,4,615.63,141.1833595,94.7117927,85.06293706,,18.35983646,95.60315138,79.73671257,0.122094444,30.52361111,24.41888889,0,0.998431273,269,10
4,268,NI,10,10,10,7,7,7,7,1,7,9,7,9,3,1.666666667,3,1,1.8,74,41,23,-44.24851681,-1.219033233,10.4,9.056,6.314,9.4025,-26.89630905,-0.027964411,36.4,46.6,53.2,53,42.05975487,0.263031717,45.22,41.78,31.5,0,-65.54566096,-0.662643471,8,62,4.83095,0.60386875,25.06,23.146,16.18,13.074,,3.044,480.39,80.81779427,4.6,521.63,120.0817943,92.36233041,80.80346106,,16.82337148,90.21277015,64.70836086,0.077918548,22.36550926,17.89240741,0,0.536048315,268,9
4,269,NI,10,10,10,5,5,5,7,1,3,5,5,7,1,0,3,1,2.6,69,48,41,-22.50905797,-0.671450151,8.86,8.166,7.1,8.216,-15.64764736,-0.014432375,27.2,34.8,35.8,41.2,35.84267265,0.198430041,53.024,45.62,32.03333333,29.78,-46.09052722,-0.385593013,9,53,5.03207,0.559118889,35.38,22.944,19.3,5.082,,5.86,516.814,88.08743659,5.4,571.494,121.9734366,64.85019785,26.33160622,,17.0443209,90.47051963,72.68919537,0.094944717,20.708107,18.6372963,0,0.581610445,266,8
4,263,NI,10,10,10,5,7,7,7,1,5,7,5,9,1,0.8,3,3,2.2,79,56,32,-35.98553345,-1.117824773,7.9,8.102,8.196,8.342,4.310954968,0.006551819,36,43,44.8,49.2,26.90430048,0.191259149,51.22,46.66,35.63333333,20.73333333,-46.47297983,-0.468592341,9,63,4.53896,0.504328889,22.22,17.176,11.68,7.88,,2.294,375.192,73.04842125,6.4,409.092,100.3984213,77.29972997,67.46575342,,19.46961056,91.1029526,70.89414979,0.072046984,18.67884774,16.81096296,0,0.473207436,227,7
4,257,NI,10,10,10,7,9,5,7,1,5,7,7,9,2.2,2.2,3,3,1.8,76,50,36,-31.10526316,-0.956193353,8.24,9.638,9.226,12.058,22.9232268,0.05027156,36,40.8,45.4,44,23.57994299,0.133764718,56.3,50.8,28.04,39.2,-41.30548198,-0.347344861,8,61,5.5852,0.69815,25.98,20.318,18.06,9.982,,6.09,712.2,151.5844624,8.6,756.24,187.9744624,78.20631255,55.27131783,,21.28397394,93.59567212,78.55698663,0.091560656,25.85740741,20.68592593,0,0.716500188,221,6
4,97,NI,10,9,10,7,9,7,7,1,5,5,5,5,2.4,1.6,3,3,1.4,82,57,42,-28.40179718,-0.955438066,9.3,10.006,10.092,11.924,14.50187965,0.036228493,35.8,54,49.8,50.6,43.59568628,0.190028641,56.76,51.64,35,45.65,-31.10066267,-0.23589371,9,66,4.4407,0.493411111,51.08,25.63,59.72,17.59,,11.522,523.14,77.48846428,7.4,633.94,132.2304643,50.17619421,29.45411922,,14.81218494,80.64875035,57.2498224,0.067283333,18.2744856,16.44703704,0,0.452941088,62,5
4,51,NI,10,10,10,7,9,7,7,1,5,5,7,7,0,0,3,1,2.4,75,50,36,-30.66666667,-0.932024169,8.06,8.77,7.758,10.292,8.157280178,0.025475761,26.2,28.2,32,34.6,23.81709842,0.133382837,52.82,43.96,33.68,34.62,-39.22852,-0.302081256,10,79,5.7953,0.57953,13.54,10.996,19.72,5.072,,3.556,330.24,54.9479877,7,363.5,74.5719877,81.211226,25.72008114,,16.63880442,90.28327707,73.4054163,0.073358228,21.46407407,21.46407407,0,0.771419646,40,4
4,108,NI,10,10,10,7,7,7,9,1,5,7,7,7,2.2,1.6,3,3,1.4,68,50,32,-31.23529412,-0.856495468,8.3,8.298,7.778,6.98,-9.710568932,-0.02037679,44.6,50.6,52.2,49.6,14.95468916,0.079155617,53.7,49.34,33.56666667,24.62,-48.97230886,-0.473179873,9,114,7.4322,0.8258,18.606,19.17,5.482,4.07,,5.436,740.92,117.2838408,11.6,765.008,145.9598408,103.0312802,74.24297702,,15.82948777,96.96670382,80.50061601,0.065194737,30.58518519,27.52666667,0,1.268742903,73,3
4,253,NI,10,10,10,5,9,5,7,1,3,7,5,7,1.25,0,3,3,1.2,75,45,37,-28.88888889,-0.912386707,10.26,10.848,9.182,9.942,-6.867654191,-0.012215975,42.4,55.4,50.6,53,23.5771451,0.127145433,53.66,42.52,33.85,14.08,-60.61898966,-0.583535589,10,83,6.85215,0.685215,18.62,15.85,23.698,11.054,,2.422,352.43,59.09342496,6.2,394.748,88.41942496,85.12352309,46.64528652,,16.76742189,89.24567134,66.15322124,0.082556024,25.37833333,25.37833333,0,1.078431521,217,2
4,225,NI,10,10,10,5,7,7,7,1,3,5,7,7,2.6,2.4,3,3,2.2,81,58,36,-33.16304811,-1.070996979,8.34,8.088,8.336,9.972,6.586594875,0.023062268,33.4,41.4,45.6,43.4,32.48883621,0.160751034,44.9,36.9,26.73333333,19.48,-54.41337065,-0.398236272,10,76,5.98511,0.598511,62.72,21.652,27.52,5.64,,7.876,521.262,88.80167301,8,611.502,123.969673,34.52168367,20.49418605,,17.03589999,82.05912343,66.75162132,0.078751447,22.16707407,22.16707407,0,0.822778857,189,1
5,145,NI,10,10,10,5,7,9,9,1,3,5,3,5,3.4,2,1,5,2.4,80,51,37,-31.8504902,-1.028700906,9.04,7.75,9.722,10.38666667,13.45415902,0.02715293,44.6,59.4,66.5,67.8,45.78834753,0.357367137,53.62,49.12,35.975,36,-35.13022015,-0.305776493,10,111,5.29657,0.529657,60.8,27.392,121.12,29.812,,12.048,588.354,107.5608848,11.2,770.274,176.8128848,45.05263158,24.61360634,,18.28166117,80.55220059,61.64652736,0.047716847,19.61692593,19.61692593,0,0.644359569,109,1
5,125,NI,10,10,10,7,9,9,9,1,7,7,7,9,0,0,3,3,3,74,42,32,-33.52638353,-1.00755287,8.8,7.866,7.482,10.84,-0.535056722,0.024973799,36.8,39.2,42.2,41.8,13.85884459,0.083844277,50.66,44.6,27.36666667,30.925,-46.26771576,-0.355645663,10,78,3.91856,0.391856,49.58,13.272,18.26,5.604,,5.068,402.792,84.86456523,6.8,470.632,108.8085652,26.76885841,30.69003286,,21.06907914,86.87772408,78.31076405,0.050237949,14.51318519,14.51318519,0,0.352688949,89,2
5,122,NI,10,10,10,7,7,7,7,3,5,7,7,9,0,0,5,1,2.2,62,30,24,-35.80645161,-0.913897281,8.96,7.762,7.29,6.904,-21.21641755,-0.030814045,33,34.6,39.8,37.6,18.03484052,0.088914819,50.74,41.66,27.8,21.4,-58.83833576,-0.470147449,8,54,5.81109,0.72638625,12.16,10.648,7.96,3.75,1.7,4.574,763.358,137.5507863,7.2,785.178,156.5227863,87.56578947,47.11055276,269.0588235,18.01917138,97.25518963,87.66534304,0.107612778,26.90319444,21.52255556,0,0.775629026,269,3
5,269,NI,10,10,10,5,5,7,9,1,5,5,7,7,0,0,3,1,2.4,53,45,36,-17.54716981,-0.40407855,8.784,8.32,8.338,7.91,-6.777027175,-0.011980057,23.2,28.2,31,29.4,29.76037204,0.100668293,55.36,47.06,35.825,34.06,-40.5087951,-0.348249178,9,50,4.2572,0.473022222,23.34,17.246,6.4,1.556,,3.054,410.88,63.02596451,4.6,440.62,84.88196451,73.89031705,24.3125,,15.33926317,93.33177564,74.40162371,0.085144,17.51934156,15.76740741,0,0.416281352,266,4
5,268,NI,10,10,10,7,9,7,7,1,5,5,7,7,0,0,3,3,2.2,75,39,35,-29.12820513,-0.963746224,9.78,9.6,8.894,11.005,-1.282956692,0.012868675,32.8,40.6,44.2,42.4,31.29001682,0.152243556,51.22,47.04,30,29.975,-44.41314223,-0.373827835,6,55,4.8452,0.807533333,60.7,24.056,39.76,10.204,,4.802,835.96,133.0046926,9.6,936.42,172.0666926,39.63097199,25.6639839,,15.91041349,89.52168954,76.15919972,0.088094545,29.90864198,17.94518519,0,0.539215375,268,5
5,231,NI,10,10,10,7,9,7,9,3,5,5,7,7,3.2,2.8,1,5,2.8,73,44,30,-35.77210461,-1.028700906,8.716,8.778,9.276,9.334,6.59303274,0.01084799,38.8,45.2,44.6,45.8,16.06427272,0.095385595,54.74,48.02,41.26,41.58,-26.09515937,-0.21527103,7,107,7.44492,1.06356,120.62,29.274,67.64,7.508,,9.516,1121.564,181.3553049,17,1309.824,227.6533049,24.26960703,11.09994086,,16.16985789,84.41549928,78.20870286,0.069578692,39.39111111,27.57377778,0,1.273089454,195,6
5,196,NI,10,10,10,5,7,7,7,1,5,5,5,5,3.2,1.5,3,5,5,77,64,53,-17.03530844,-0.571752266,8.834,9.002,8.604,9.594,1.315928924,0.008361303,46.2,70.6,74.8,71.6,57.33683636,0.378657049,50.74,46.58,35.24,34.12,-33.60327457,-0.283089,8,103,2.79318,0.3491475,112.84,39.866,259.56,37.218,,13.496,311.576,44.11806036,11.2,683.976,134.6980604,35.32967033,14.33888118,,14.15964656,53.45561165,39.38104914,0.027118252,12.93138889,10.34511111,0,0.17919946,160,7
5,114,NI,10,10,10,5,9,7,7,1,7,7,7,9,4.2,1.5,3,1,2.2,80,53,28,-40.45990566,-1.237915408,9.476,9.614,8.92,5.69,-17.83258292,-0.054377002,56.2,63.2,65.6,66,16.4562364,0.148445953,52.72,47.98,33.2,0,-73.12873051,-0.786946006,9,125,6.2489,0.694322222,28.06,25.758,19.56,18.346,,5.372,646.8,112.06622,13.8,694.42,161.54222,91.7961511,93.79345603,,17.32625541,92.79666532,69.90378663,0.0499912,25.71563786,23.14407407,0,0.89690408,79,8
5,104,NI,10,10,10,5,5,5,7,1,3,3,5,5,2.2,0,3,3,2,83,65,48,-23.92029657,-0.833081571,7.656,8.114,9.576,7.452,16.60699252,0.00483229,54.6,79.6,71.2,67,33.26848983,0.14108412,55.54,48.22,34.4,31.5,-44.65007476,-0.397426541,9,99,6.73475,0.748305556,41.84,31.518,71.42,27.588,,7.686,862.23,157.4199422,10.2,975.49,224.2119422,75.32982792,38.62783534,,18.25730283,88.58083662,68.21879194,0.068027778,27.71502058,24.94351852,0,1.041793894,69,9
5,139,NI,10,10,10,5,7,7,7,1,3,7,5,7,3,1,3,3,1.4,82,68,43,-26.91893831,-0.923716012,7.878,9.844,10.33,11.118,32.43534568,0.047323433,52,64.4,67,64,26.39088361,0.182518299,52.64,49.34,36.975,29.36666667,-38.18878836,-0.37728528,8,61,5.1457,0.6432125,21.78,17.056,28,10.946,,5.34,559.78,94.84066926,4.8,609.56,128.1826693,78.31037649,39.09285714,,16.94248978,91.90523554,74.8640186,0.084355738,23.82268519,19.05814815,0,0.608173896,103,10
5,126,NI,10,10,10,5,7,7,5,1,3,5,5,7,1,1.333333333,3,3,1.4,85,56,39,-32.23739496,-1.098942598,11.21,11.706,12.002,10.374,2.431770033,-0.009471094,40.4,57.2,60.6,61.8,48.18828037,0.315943566,48.56,46.04,29.68,33.25,-36.71434036,-0.289425056,10,74,7.25628,0.725628,82.34,35.53,87.66,15.66,,2.758,733.516,157.581746,7,903.516,211.529746,43.1503522,17.86447639,,21.48306868,83.03906777,74.27320537,0.098057838,26.87511111,26.87511111,0,1.209391509,90,11
5,9,NI,9,9,9,7,9,9,7,1,5,5,5,7,0,0,1,3,2.2,63,52,44,-16.42246642,-0.453172205,8.65,9.066,7.184,9.656,-4.47969759,0.004434497,29.2,32.2,33.4,34.6,15.19828547,0.080640713,49.14,47.675,35.15,39.25,-25.36481019,-0.196615572,10,128,6.44695,0.644695,40.32,25.322,36.7,5.326,,5.512,790.03,167.1952843,10.8,867.05,203.3552843,62.80257937,14.51226158,,21.16315637,90.43261657,81.75807243,0.050366797,23.87759259,23.87759259,0,0.954657204,6,12
5,76,NI,10,10,10,7,9,7,5,1,5,7,7,9,4,1.25,3,3,4,79,51,38,-30.46661703,-0.981117825,9.17,9.598,10.478,10.836,14.97486465,0.027104063,57.4,78.2,77.4,75.2,34.26645681,0.249050599,47.04,44.3,33.22,25.5,-38.58245416,-0.347170892,9,152,6.48765,0.72085,40.9,38.162,114.28,38.938,,11.712,814.37,168.3786846,17.8,969.55,257.1906846,93.30562347,34.07245362,,20.67594394,83.81485092,63.5384734,0.042681908,26.69814815,24.02833333,0,0.966748873,264,13
5,60,NI,10,10,10,7,9,9,9,1,7,7,9,9,1,1.25,5,3,2.8,74,32,23,-42.44087838,-1.225830816,9.44,9.03,8.776,3.805,-26.03710561,-0.07744171,40.6,42.2,46.4,39.2,8.721079541,0.003097486,47.66,44.24,23.575,20.8,-57.81059788,-0.467062162,10,132,7.30779,0.730779,34.38,28.644,20.57,13.582,,4.03,595.018,130.5287187,13.2,649.968,176.7847187,83.31588133,66.0281964,,21.93693615,91.50184555,73.28548255,0.055362045,27.06588889,27.06588889,0,1.226622615,239,14
5,237,NI,10,10,10,5,5,7,7,1,5,7,5,7,0,0,3,1,1.2,46,37,32,-16.53936545,-0.334592145,9.34,8.868,8.504,9.424,-5.552032981,-0.000983558,30,36.4,37.8,38.6,25.88495455,0.126912061,50.3,47.44,17.7,26.96666667,-50.92424836,-0.46443973,8,39,3.45583,0.43197875,27.92,15.856,14.68,3.258,,2.234,482.366,96.55767989,5,524.966,117.9056799,56.79083095,22.19346049,,20.01751365,90.63731836,81.23780747,0.088611026,15.99921296,12.79937037,0,0.274311232,201,15
5,33,NI,10,10,10,7,7,7,9,1,7,9,7,9,1.6,1.4,5,1,1.8,75,37,20,-48.30630631,-1.316465257,9.78,9.86,8.93,6.626666667,-17.21178824,-0.047067289,46.2,51.8,49.4,43.8,3.709330025,-0.040734062,54.94,50.12,4.366666667,0,-133.394117,-0.971327747,10,99,3.79018,0.379018,24.06,19.11,8.85,8.024,,2.534,404.956,87.22192553,8.2,437.866,116.8899255,79.42643392,90.66666667,,21.53861791,92.30121553,73.57248778,0.038284646,14.0377037,14.0377037,0,0.329957893,28,16
5,1,NI,10,9,9,5,9,7,7,1,3,5,5,5,2,1,3,5,1,84,59,33,-36.91485069,-1.212990937,9.22,9.28,9.46,12.872,14.61296548,0.050135144,28.6,40.8,50.8,45.2,63.4926059,0.281255967,46.04,47.08,29.36,29.9,-34.76607855,-0.30512146,9,87,9.0897,1.009966667,126.78,34.914,92.5,10.992,,5.534,1028.74,211.8737961,9.6,1248.02,263.3137961,27.53904401,11.88324324,,20.59546592,84.17422507,80.65855288,0.10447931,37.40617284,33.66555556,0,1.89774541,255,17
5,78,NI,10,10,10,5,7,7,7,1,5,5,7,7,2.4,0,3,3,2.6,74,56,50,-17.51930502,-0.575528701,9.4,9.558,7.38,8.004,-18.28791473,-0.029565079,44.6,61,64.2,57,38.27888433,0.193444362,50.7,46.92,8.866666667,11.4,-79.03439774,-0.721574909,9,174,5.89542,0.655046667,90.66,33.49,86.64,30.806,,2.91,433.644,75.96363082,15.6,610.944,143.1696308,36.94021619,35.55632502,,17.51750994,73.92944021,51.70832113,0.033881724,24.26098765,21.83488889,0,0.798304084,267,18
